253,191,222,230,187,1.18,-10.59,-0.08
272,190,221,214,187,1.06,-10.55,-0.16
291,188,221,212,187,1.06,-10.59,0.00
261,190,223,212,187,0.90,-10.59,-0.04
243,191,222,213,187,1.06,-10.55,-0.24
262,192,233,290,189,1.10,-10.47,-0.08
238,214,286,300,216,1.10,-10.47,-0.43
242,208,320,310,276,1.06,-10.40,-0.47
276,192,341,320,314,1.10,-10.24,-1.22
313,187,345,360,315,0.98,-10.20,-1.49
334,185,341,410,310,0.63,-10.20,-1.69
342,186,340,422,306,0.71,-10.12,-1.92
342,186,338,388,303,0.67,-10.16,-1.88
352,186,336,387,302,0.78,-10.16,-1.96
332,185,334,399,301,0.82,-10.16,-1.77
335,182,329,340,300,0.82,-10.32,-1.96
323,181,327,310,300,1.10,-10.28,-1.45
295,182,303,270,262,1.02,-10.32,-1.84
261,182,228,220,189,1.37,-10.12,-1.84
262,182,205,1023,181,1.37,-10.04,-2.00
256,180,198,219,179,1.69,-10.08,-1.73
235,180,197,181,178,1.88,-10.08,-1.73
246,180,196,181,178,1.77,-10.20,-1.84
251,179,197,181,178,1.88,-10.20,-1.57
248,179,197,180,178,1.88,-10.12,-1.61
