224,182,202,181,180,1.06,-10.71,1.33
224,181,201,262,180,1.14,-10.71,1.26
225,182,203,191,180,1.06,-10.63,1.45
227,183,207,187,182,1.02,-10.75,1.57
233,182,228,300,189,0.90,-10.59,1.84
242,183,289,320,222,0.94,-10.51,2.04
255,183,322,322,288,0.94,-10.71,1.77
310,184,338,340,314,0.75,-10.55,1.65
334,184,339,355,316,0.90,-10.63,1.53
341,184,337,398,320,0.90,-10.63,1.61
341,183,334,411,318,0.82,-10.67,1.61
339,183,332,400,316,1.06,-10.67,1.61
339,183,332,399,317,1.02,-10.63,1.77
342,184,334,387,318,1.02,-10.63,1.61
332,183,331,350,312,1.06,-10.59,1.65
273,184,284,330,221,1.14,-10.94,1.88
247,183,211,188,185,0.78,-10.71,1.57
228,183,201,201,180,0.78,-10.59,1.37
222,182,200,181,180,0.94,-10.63,1.14
221,181,200,182,180,0.82,-10.63,0.78
220,181,200,231,180,0.75,-10.67,0.78
221,182,200,193,181,0.94,-10.67,0.75
221,181,201,181,181,0.86,-10.67,0.82
221,181,200,181,180,0.94,-10.67,0.86
221,181,201,209,180,0.90,-10.67,0.82
