249,184,203,189,176,0.94,-10.24,-1.45
253,183,200,185,176,1.45,-10.40,-1.49
254,181,198,184,175,1.84,-10.20,-1.37
236,184,201,399,175,1.84,-10.24,-1.33
248,195,207,388,175,1.80,-10.24,-1.14
263,222,241,400,175,1.80,-10.20,-1.06
285,275,305,422,176,1.77,-10.40,-1.18
316,325,330,411,176,1.96,-10.20,-1.37
337,353,347,421,178,1.92,-10.16,-1.18
345,349,349,406,178,1.77,-10.12,-0.82
392,355,344,407,178,1.73,-10.32,-1.06
381,354,339,400,177,1.77,-10.28,-1.10
369,348,337,406,177,1.80,-10.32,-1.22
351,348,336,412,176,1.80,-10.28,-1.26
372,345,332,411,177,1.77,-10.36,-1.10
385,343,332,399,177,1.80,-10.32,-1.18
324,305,327,350,177,1.96,-10.20,-1.33
289,239,288,344,176,2.00,-10.20,-1.57
265,197,228,231,176,2.08,-10.16,-1.69
229,187,206,194,175,1.96,-10.12,-1.77
239,181,198,191,175,2.04,-10.24,-1.65
228,180,196,181,174,2.04,-10.16,-1.73
227,180,196,181,174,2.00,-10.12,-1.77
220,181,197,182,174,1.88,-10.04,-1.88
235,180,197,182,174,1.88,-10.24,-1.73
