236,180,200,183,184,-0.27,-10.51,0.55
226,178,198,188,190,0.00,-10.67,0.63
226,181,200,202,196,-0.16,-10.55,0.35
225,183,212,270,239,-0.27,-10.67,0.90
225,184,227,387,319,0.12,-10.67,-0.08
215,179,208,381,294,0.39,-10.36,0.35
216,180,190,384,294,0.82,-11.06,0.43
219,175,197,374,293,0.39,-10.32,0.71
281,248,277,443,362,1.33,-10.98,1.37
297,250,280,436,371,0.90,-10.98,1.53
261,226,232,393,338,1.37,-10.71,0.90
239,225,228,407,316,1.33,-10.87,1.49
225,185,215,386,305,0.75,-10.63,0.55
241,215,238,378,307,1.06,-10.55,0.63
244,199,242,409,317,0.63,-10.63,1.22
240,212,224,351,283,0.59,-10.43,-0.08
254,212,238,284,258,0.35,-10.55,0.20
235,191,212,226,209,0.51,-10.79,0.51
233,192,205,197,205,0.47,-10.36,-0.51
241,185,214,191,191,0.39,-10.67,0.24
232,187,200,196,184,0.16,-10.71,0.31
229,184,209,190,185,0.43,-10.63,0.00
255,196,211,176,194,0.27,-10.98,1.22
228,178,199,184,186,-0.39,-10.71,0.82
221,177,195,187,179,0.12,-10.47,-0.12
