221,185,206,199,179,0.31,-10.59,2.20
222,185,206,199,179,0.35,-10.63,2.16
220,185,203,199,182,0.31,-10.63,2.12
224,183,204,199,183,0.35,-10.47,2.28
225,187,204,199,180,0.47,-10.55,2.04
224,184,207,199,183,0.47,-10.67,2.20
228,184,206,222,179,0.31,-10.63,2.12
224,181,204,233,184,0.24,-10.55,2.20
227,185,217,300,192,0.35,-10.71,2.47
228,185,265,444,225,0.27,-10.59,2.39
226,187,318,400,339,0.51,-10.83,2.08
220,185,349,450,357,-0.04,-10.75,1.45
213,182,357,420,351,0.43,-10.75,1.37
213,182,361,412,346,0.43,-10.59,1.61
210,182,369,422,339,0.51,-10.75,1.26
214,183,369,433,343,0.47,-10.67,1.61
211,182,366,399,345,0.59,-10.63,1.29
212,182,365,389,339,0.75,-10.71,1.41
207,182,359,340,340,0.82,-10.67,1.33
212,185,358,300,342,0.55,-10.63,1.33
212,182,358,300,338,0.71,-10.59,1.41
213,183,269,290,228,-0.55,-10.71,0.98
212,184,211,191,186,-0.08,-10.75,1.49
209,182,198,200,180,-0.12,-10.59,1.14
211,185,201,183,180,-0.16,-10.71,1.06
