238,185,202,269,180,-0.31,-10.63,1.37
238,184,203,205,180,-0.39,-10.63,1.33
238,185,203,218,180,-0.39,-10.59,1.53
239,185,204,198,181,-0.27,-10.59,1.37
240,184,204,218,180,-0.27,-10.63,1.45
245,184,204,247,179,-0.39,-10.83,1.49
256,201,221,193,183,-0.27,-10.75,1.33
264,223,237,205,193,-0.27,-10.59,1.02
269,242,278,316,238,-0.08,-10.67,0.98
280,267,298,330,247,-0.12,-10.67,0.78
304,288,311,351,263,0.00,-10.59,0.63
320,308,318,366,285,0.04,-10.51,0.20
316,324,320,453,292,-0.08,-10.63,0.35
323,327,317,434,292,0.04,-10.51,0.35
334,326,313,422,291,0.24,-10.59,0.04
333,324,312,425,291,0.16,-10.55,0.08
337,329,311,541,297,0.31,-10.63,0.47
340,329,311,451,300,0.24,-10.67,0.12
341,328,310,406,299,0.12,-10.67,0.24
339,326,310,422,298,0.12,-10.67,0.16
324,320,309,417,293,0.08,-10.71,0.27
270,278,303,382,265,-0.16,-10.75,0.39
261,225,276,282,216,-0.27,-10.63,0.63
246,195,228,201,189,-0.27,-10.67,0.39
235,185,206,188,182,0.00,-10.63,0.08
