219,183,202,183,178,-0.47,-10.28,-1.10
219,184,203,184,178,-0.39,-10.36,-1.18
220,184,203,184,178,-0.31,-10.36,-1.29
219,183,203,184,179,-0.35,-10.32,-1.22
219,183,205,184,178,-0.43,-10.40,-1.22
219,184,206,185,179,-0.39,-10.36,-1.14
221,184,209,199,180,-0.47,-10.36,-1.14
231,216,233,228,197,-0.51,-10.36,-1.29
290,282,291,324,237,-0.47,-10.47,-1.26
343,330,321,400,265,-0.71,-10.28,-0.39
374,353,340,402,300,-0.27,-10.32,-1.02
398,356,345,401,335,-0.55,-10.40,-0.98
403,360,348,399,345,-0.16,-10.40,-1.06
402,361,353,388,349,-0.24,-10.32,-1.10
399,359,355,376,349,-0.24,-10.28,-1.14
395,358,353,390,351,-0.16,-10.28,-1.41
391,356,349,399,348,-0.27,-10.24,-1.57
390,354,348,365,345,-0.27,-10.28,-1.53
374,349,345,366,336,-0.39,-10.32,-1.65
310,284,300,356,251,-0.04,-10.20,-0.67
260,187,210,185,186,-0.31,-10.24,-1.73
238,184,203,181,181,-0.20,-10.12,-1.41
216,182,199,186,179,-0.20,-10.28,-1.88
213,182,199,224,179,-0.31,-10.12,-1.84
219,183,202,182,177,-0.51,-10.32,-1.14
