213,192,217,209,200,0.59,-0.04,-10.63
213,191,217,213,200,0.51,-10.47,-0.47
213,191,218,212,202,0.31,-10.47,0.39
213,191,219,212,208,0.35,-10.71,0.12
213,198,228,219,207,0.31,-10.83,0.20
217,237,274,270,216,0.39,-10.87,0.16
227,298,332,341,275,0.51,-10.79,0.27
247,356,374,403,287,0.39,-10.71,0.31
258,388,399,438,308,0.71,-10.63,0.35
261,395,403,449,320,0.86,-10.63,0.24
261,400,405,450,323,0.90,-10.63,0.39
260,394,402,444,319,0.75,-10.51,0.31
258,392,402,441,317,0.86,-10.75,0.24
258,389,399,438,316,0.82,-10.71,0.27
256,383,395,431,312,0.86,-10.47,0.12
241,368,386,418,302,0.63,-10.71,0.39
219,310,342,376,277,0.51,-10.59,0.20
213,211,253,253,205,0.47,-10.75,-0.12
215,190,211,199,188,0.20,-10.71,-0.27
216,185,204,193,185,0.24,-10.75,-0.35
216,184,203,192,185,0.31,-10.71,-0.04
215,185,203,193,186,0.39,-10.90,0.04
215,185,204,195,190,0.71,-10.55,1.02
215,186,206,196,195,0.55,-10.79,0.12
215,186,206,196,192,0.12,-10.79,0.12
