213,185,202,202,185,1.69,-10.55,2.28
213,185,201,199,188,1.61,-10.55,2.35
213,185,202,203,188,1.57,-10.55,2.12
213,186,203,206,188,1.73,-10.51,2.04
213,204,225,243,187,1.57,-10.59,1.92
214,298,308,340,187,1.57,-10.75,1.49
213,356,357,402,188,1.57,-10.63,1.26
213,370,375,427,246,1.41,-10.63,1.53
213,385,375,423,214,1.49,-10.51,1.65
212,381,370,416,206,1.18,-10.40,1.41
211,373,366,410,204,1.29,-10.63,0.75
211,374,367,412,226,1.26,-10.51,0.82
212,378,365,407,210,1.26,-10.55,0.63
211,370,363,408,216,1.18,-10.59,0.67
211,368,362,404,221,1.26,-10.67,0.63
211,365,358,404,217,1.33,-10.55,0.55
211,368,358,395,208,1.26,-10.63,0.59
212,311,317,362,210,1.14,-10.67,0.94
213,220,244,274,210,1.29,-10.59,1.73
213,191,207,215,185,1.33,-10.51,2.12
214,183,197,194,187,1.37,-10.47,2.55
212,181,196,189,187,1.45,-10.40,2.59
212,180,196,188,188,1.41,-10.47,2.79
213,181,196,189,188,1.26,-10.55,2.71
