210,182,198,187,193,-0.24,-10.63,2.24
223,184,202,180,111,-0.04,-0.04,-0.04
223,186,212,183,190,-0.08,-10.59,2.16
228,186,205,207,180,-0.27,-10.75,2.20
226,186,187,166,184,-0.24,-10.55,1.84
219,174,221,193,187,-0.20,-10.55,1.84
224,211,255,252,197,-0.27,-10.87,1.77
232,212,289,360,237,-0.27,-10.59,1.33
223,204,331,380,293,-0.71,-10.63,1.10
223,188,364,432,315,-0.71,-10.47,1.26
222,183,360,429,319,-0.59,-10.59,1.02
220,183,360,424,315,-1.18,-10.43,1.26
219,180,367,419,314,-1.65,-10.51,0.67
219,181,370,423,315,-1.37,-10.59,0.71
217,182,370,422,322,-1.37,-10.36,1.06
220,183,368,425,322,-1.45,-10.51,0.86
219,179,364,418,319,-1.37,-10.47,0.78
220,183,331,380,268,-1.45,-10.40,1.18
220,182,245,249,203,-1.14,-10.55,0.75
220,181,217,203,192,-1.10,-10.51,0.98
218,181,206,191,186,-0.82,-10.63,1.06
220,183,200,181,182,-0.47,-10.59,1.41
220,182,199,180,179,-0.35,-10.67,1.33
222,181,198,183,179,-0.51,-10.55,1.33
222,181,198,184,179,-0.39,-10.55,1.26
