230,188,208,199,175,1.45,-7.22,8.59
229,187,206,199,175,1.45,-7.18,8.75
228,187,204,199,175,1.65,-7.26,8.59
237,196,209,240,175,1.37,-7.18,8.55
241,212,230,300,176,1.41,-7.18,8.63
249,293,308,305,178,1.45,-7.10,8.67
264,342,341,372,179,1.33,-7.26,8.55
305,350,348,388,178,1.37,-7.49,8.59
338,358,348,398,180,1.65,-7.37,8.39
338,356,346,402,181,1.65,-7.49,8.32
335,351,343,400,180,1.61,-7.57,8.43
333,347,341,399,179,1.77,-7.37,8.43
331,344,339,380,179,1.77,-7.30,8.47
331,343,338,379,179,1.73,-7.37,8.51
269,319,324,400,180,1.77,-7.18,8.98
254,194,218,300,178,1.29,-6.75,8.83
234,185,201,245,176,1.45,-7.18,8.71
222,183,198,180,174,1.65,-7.02,8.83
216,181,197,180,174,1.53,-7.10,8.75
213,181,197,176,174,1.49,-7.06,8.79
213,181,197,175,174,1.53,-6.98,8.75
212,181,197,243,174,1.53,-7.30,8.63
211,180,196,249,174,1.49,-7.22,8.79
211,180,197,217,173,1.49,-6.83,8.90
211,181,197,175,174,1.73,-7.02,8.79
