269,239,257,256,246,0.51,-10.59,1.57
220,181,200,200,189,0.43,-10.67,1.69
220,182,201,206,195,0.35,-10.63,1.57
220,181,201,209,201,0.27,-10.63,1.57
223,183,200,212,239,0.24,-10.59,1.49
231,184,199,272,281,0.47,-10.71,1.65
277,185,197,271,297,0.51,-10.63,2.00
298,184,195,217,285,0.71,-10.59,1.92
300,183,195,202,282,0.71,-10.59,1.84
300,183,193,201,279,0.98,-10.67,1.37
299,182,194,203,277,0.75,-10.55,1.41
299,181,194,202,275,0.78,-10.63,1.37
298,181,194,203,273,0.75,-10.63,1.29
298,181,194,204,273,0.75,-10.63,1.29
298,182,194,205,270,0.78,-10.59,1.37
296,181,195,216,267,0.63,-10.47,1.65
290,181,196,214,245,0.94,-10.67,1.73
271,180,195,211,192,0.55,-10.55,1.77
230,181,196,203,188,0.55,-10.79,1.45
225,181,196,196,186,0.86,-10.71,1.14
222,181,196,196,186,0.63,-10.71,1.49
224,182,196,194,187,0.75,-10.67,1.49
225,181,196,193,187,0.67,-10.63,1.26
225,182,195,192,186,0.39,-10.51,1.18
225,182,195,192,187,0.47,-10.63,1.61
