215,183,203,199,179,-0.31,-10.63,1.29
218,183,203,199,178,-0.24,-10.67,1.49
218,183,204,199,178,-0.24,-10.67,1.33
219,184,205,199,179,-0.24,-10.59,1.73
218,183,204,199,180,-0.27,-10.63,1.33
219,183,203,199,182,-0.31,-10.67,1.53
223,183,205,255,190,-0.27,-10.75,1.69
259,190,220,255,255,0.08,-10.47,1.69
264,186,219,299,342,-0.39,-10.51,1.84
291,184,216,300,337,-0.82,-10.59,1.49
310,184,208,302,331,-0.67,-10.43,1.53
313,181,209,355,318,-0.98,-10.67,1.26
309,184,207,365,311,-0.78,-10.40,0.51
311,184,205,377,308,-0.94,-10.43,0.35
300,183,203,388,302,-0.67,-10.59,0.43
303,185,205,399,300,-0.86,-10.63,0.39
296,182,207,400,303,-0.94,-10.47,0.47
302,183,204,398,301,-0.59,-10.55,0.31
302,182,204,360,297,-0.90,-10.47,-0.20
278,182,206,300,230,-0.39,-10.40,0.90
252,183,204,300,184,-0.55,-10.47,0.86
235,183,200,250,183,-0.27,-10.94,1.41
229,181,203,189,179,-0.35,-10.79,0.82
226,180,204,183,180,-0.27,-10.36,-0.08
226,182,204,181,179,-0.31,-10.40,-0.27
