238,183,202,186,180,2.47,-10.36,-0.55
258,193,215,198,182,2.31,-10.28,-0.75
251,192,215,198,182,2.35,-10.24,-0.75
240,192,215,197,182,2.39,-10.32,-0.67
240,194,217,240,200,2.39,-9.99,-0.78
267,215,236,300,194,2.39,-10.28,-0.94
281,247,274,349,215,2.31,-10.32,-1.06
303,291,308,411,247,2.31,-10.16,-1.29
342,331,329,388,272,2.51,-10.12,-1.22
353,348,337,398,279,2.51,-10.04,-1.53
365,366,344,399,282,2.59,-10.08,-1.45
368,373,350,410,289,2.63,-10.08,-1.33
367,371,350,403,287,2.71,-10.08,-1.22
367,371,350,403,287,2.71,-10.08,-1.22
333,341,332,409,273,2.51,-10.12,-1.53
298,299,312,405,228,2.71,-10.04,-1.33
297,241,276,410,200,2.59,-10.04,-1.61
280,204,232,370,187,2.63,-10.08,-1.57
265,188,206,189,181,2.59,-10.08,-1.45
243,182,198,182,178,2.63,-10.08,-1.41
231,180,197,180,177,2.51,-10.16,-1.37
237,179,196,180,177,2.59,-10.12,-1.37
236,179,197,179,176,2.59,-10.08,-1.37
238,180,197,180,177,2.59,-10.12,-1.37
231,180,197,180,177,2.51,-10.16,-1.37
