224,183,201,200,181,0.04,-10.71,1.41
220,181,202,200,178,0.04,-10.71,1.33
225,183,205,200,181,0.04,-10.71,1.29
224,183,208,192,181,0.24,-10.55,1.06
224,183,208,212,183,-0.24,-10.71,1.18
227,184,215,262,188,-0.31,-10.36,0.75
226,183,254,260,224,-0.43,-10.63,0.75
243,183,284,288,244,-0.51,-10.28,-0.67
253,185,310,300,254,-1.10,-10.43,-1.14
255,185,332,311,266,-1.26,-10.28,-1.18
271,180,328,322,258,-1.41,-9.34,-2.71
271,184,335,333,253,-1.53,-8.20,-5.41
271,183,322,300,248,-1.57,-8.00,-5.18
278,185,329,299,249,-1.65,-7.10,-6.24
267,185,318,289,250,-2.31,-6.83,-6.39
259,186,319,322,249,-2.47,-6.32,-6.20
265,181,316,311,248,-2.35,-6.20,-6.43
269,184,323,333,243,-2.55,-6.43,-6.24
265,188,314,300,246,-2.39,-6.12,-6.79
269,182,313,300,246,-2.39,-6.28,-6.55
269,180,316,288,246,-1.77,-7.57,-4.86
271,192,318,298,230,-1.33,-9.53,-3.45
262,183,297,336,211,-1.57,-10.36,-1.33
239,185,216,194,186,-1.53,-10.16,-0.35
224,186,204,183,180,-1.06,-10.40,-0.16
