230,184,212,182,182,0.59,-10.71,0.86
233,185,208,189,181,0.71,-10.63,0.86
232,184,201,184,181,0.51,-10.47,0.51
230,183,204,183,184,0.71,-10.71,0.82
229,185,209,185,183,0.71,-10.51,0.55
231,185,204,177,182,0.67,-10.71,0.55
227,185,206,184,179,0.78,-10.51,0.71
230,183,205,187,184,1.02,-10.67,1.10
232,182,202,186,188,0.94,-10.75,1.02
230,182,207,404,188,0.75,-10.55,1.18
253,189,262,377,213,-1.06,-10.47,1.10
264,184,313,388,246,-3.61,-9.69,1.06
293,184,323,399,268,-5.88,-8.47,-0.75
321,184,330,402,266,-5.61,-8.59,0.08
314,184,322,444,262,-6.63,-7.88,-0.08
315,184,322,422,255,-7.02,-7.41,-0.12
322,184,331,423,252,-7.10,-7.53,0.55
336,184,331,400,267,-5.69,-8.71,-0.24
319,188,331,388,262,-2.67,-10.12,0.04
261,191,249,261,203,0.24,-10.51,0.00
243,184,206,186,185,0.75,-10.67,1.45
236,183,199,182,182,0.94,-10.87,1.14
233,184,199,183,178,0.98,-10.51,0.47
234,186,201,182,182,0.82,-10.51,0.31
234,186,205,184,183,1.37,-10.71,0.98
