217,190,219,215,195,-0.43,-10.67,1.02
217,190,219,216,194,0.00,-10.63,1.02
217,190,219,216,193,0.12,-10.63,1.29
216,190,220,215,194,0.31,-10.71,1.06
216,196,220,214,194,0.08,-10.71,1.06
216,196,221,215,194,-0.24,-10.63,1.41
216,196,221,216,196,-0.63,-10.67,1.29
218,214,239,230,205,-0.55,-10.83,0.78
225,234,274,269,209,-0.04,-0.04,-0.04
233,255,294,302,220,-0.04,-0.04,-0.04
246,288,315,340,243,-0.04,-0.04,-0.04
261,320,334,366,266,2.90,-9.92,-2.31
268,327,342,373,270,2.51,-9.81,-1.77
268,325,342,370,264,2.59,-9.89,-2.16
265,323,339,365,259,2.63,-9.92,-2.24
263,322,339,362,258,2.51,-9.96,-2.20
249,310,330,349,256,2.47,-10.00,-2.31
230,288,316,324,242,1.88,-10.12,-1.88
222,248,285,282,224,1.57,-10.47,-0.27
221,200,234,223,200,0.71,-10.43,-1.61
220,192,216,207,194,-0.04,-0.04,-0.04
218,189,209,198,191,-0.47,-10.40,-0.71
218,187,204,193,191,-0.43,-10.59,-0.04
218,187,203,192,191,-0.75,-10.67,0.24
217,187,203,191,191,-0.55,-10.55,0.16
