216,183,198,180,179,2.71,-10.12,-1.18
251,181,197,180,179,2.86,-10.12,-1.26
241,182,199,184,181,3.14,-9.92,-1.02
260,183,200,271,182,3.02,-10.04,-1.45
237,183,201,186,183,2.79,-10.16,-1.02
234,183,202,186,183,2.75,-10.16,-0.86
209,183,202,187,184,2.98,-10.04,-0.78
243,184,202,188,184,3.30,-10.00,-0.90
249,183,205,191,184,2.82,-10.24,-0.59
252,183,252,222,204,2.51,-10.00,-0.04
276,182,300,290,233,0.04,-10.40,-1.06
258,182,321,311,271,-0.78,-10.32,-1.73
270,183,300,320,297,-1.26,-9.61,-2.31
275,185,255,333,310,-2.24,-9.26,-3.49
315,181,196,321,263,-2.59,-8.71,-4.31
295,179,195,360,254,-3.06,-8.32,-4.24
291,178,195,354,253,-2.75,-8.04,-4.75
286,178,194,344,253,-2.94,-7.92,-4.79
295,178,194,340,253,-2.94,-8.00,-4.71
301,178,195,300,253,-2.75,-8.16,-4.59
278,178,200,277,249,-1.49,-9.22,-3.37
263,180,201,250,208,-0.20,-10.04,-2.51
265,181,200,191,187,0.67,-9.45,-1.96
264,181,199,225,179,1.80,-10.32,-1.10
260,180,197,180,177,2.79,-10.12,-0.75
