222,184,203,199,182,0.27,-10.59,2.20
221,184,203,199,181,0.24,-10.63,1.92
222,183,204,199,181,0.20,-10.51,2.31
221,184,202,199,182,0.27,-10.63,2.20
222,184,203,199,182,0.24,-10.59,2.08
221,184,204,199,181,0.31,-10.59,2.16
221,183,203,199,181,0.39,-10.67,2.04
222,184,203,199,181,0.39,-10.59,2.08
224,197,216,199,186,0.31,-10.47,2.55
226,272,278,222,228,0.47,-10.47,2.67
235,339,322,300,296,0.47,-10.55,2.39
261,357,339,344,341,0.47,-10.51,2.63
286,376,358,389,370,0.43,-10.55,2.31
344,365,359,399,377,0.51,-10.51,2.31
387,363,360,411,380,0.78,-10.63,2.31
396,359,353,412,377,0.78,-10.51,2.75
388,356,358,444,376,0.94,-10.63,2.63
371,356,353,432,375,0.78,-10.55,2.51
380,355,355,423,370,0.86,-10.51,2.51
375,354,352,421,367,0.86,-10.55,2.75
344,351,354,400,361,0.63,-10.71,3.02
278,277,304,353,277,0.08,-10.67,3.22
264,199,240,281,213,0.55,-10.55,2.86
234,183,202,207,180,0.35,-10.43,2.04
230,180,201,201,180,0.63,-10.63,1.65
