228,177,196,194,213,-0.63,-10.47,2.43
224,190,204,196,211,-0.63,-10.67,2.04
218,183,202,183,193,0.04,-10.63,2.59
226,169,197,192,192,-0.55,-10.59,2.00
226,186,202,197,193,-0.39,-10.55,2.08
226,185,202,198,194,-0.51,-10.59,2.12
225,184,203,206,238,-0.75,-10.55,2.24
235,189,203,203,1023,-0.51,-10.43,1.96
258,202,212,201,1023,-0.39,-10.47,1.14
330,299,330,332,340,-0.71,-10.12,1.37
279,299,321,340,309,-0.43,-10.24,0.94
302,331,345,376,318,-0.24,-10.43,0.75
336,354,367,404,347,-0.39,-10.55,0.59
310,325,340,383,333,-0.12,-10.47,0.39
368,379,394,436,399,-0.35,-10.55,0.43
310,325,339,378,344,-0.31,-10.47,0.35
311,320,339,372,336,-0.24,-10.51,0.59
293,278,307,347,298,-0.12,-10.47,1.06
282,234,272,297,274,-0.24,-10.71,1.29
288,230,254,255,240,-0.43,-10.43,1.57
342,307,320,312,331,-0.51,-10.63,1.57
229,185,201,194,185,-0.39,-10.59,1.73
228,187,202,191,184,-0.39,-10.51,1.88
230,187,204,193,188,-0.35,-10.51,1.77
234,192,207,197,191,-0.51,-10.55,1.88
