203,190,227,218,191,1.06,-10.51,1.77
203,189,227,216,190,0.98,-10.79,1.84
203,189,225,213,196,0.90,-10.59,1.45
203,188,224,212,196,0.82,-10.55,1.53
203,189,224,213,197,0.75,-10.71,1.41
203,197,234,225,200,0.94,-10.71,1.37
202,238,256,261,238,0.63,-10.87,1.77
199,248,261,311,264,0.63,-10.28,2.28
197,276,310,361,263,0.98,-10.59,2.47
196,369,364,407,298,1.02,-10.59,2.51
196,378,394,427,318,1.14,-10.67,2.35
195,375,403,422,316,1.10,-10.67,2.35
195,371,372,419,313,1.06,-10.83,2.28
195,367,375,416,310,0.94,-10.59,2.16
196,335,371,398,299,0.35,-10.87,2.04
197,227,313,322,250,0.51,-10.55,1.57
199,200,261,248,193,0.24,-10.94,0.71
201,193,225,211,188,0.31,-10.87,0.51
201,187,209,195,182,0.24,-10.79,0.51
202,184,203,192,182,0.27,-10.71,0.16
201,184,202,190,182,0.08,-10.75,0.35
202,184,203,191,192,0.04,-10.71,0.16
202,183,203,203,185,0.24,-10.71,0.00
203,184,203,192,184,0.63,-10.67,1.02
202,183,203,192,184,0.43,-10.71,0.75
