213,188,211,207,185,0.20,-10.51,0.59
213,186,211,206,185,0.00,-10.63,0.43
213,196,222,213,185,-0.16,-10.40,0.78
213,297,323,303,188,-0.12,-10.71,0.39
225,407,423,421,191,-0.04,-10.51,1.41
244,402,425,434,191,0.59,-11.14,1.61
246,392,416,414,210,0.47,-10.90,1.45
246,388,412,411,200,0.08,-10.43,1.57
245,383,408,405,199,-0.55,-10.67,1.41
244,382,406,398,177,-0.59,-10.63,-0.16
241,383,407,398,220,-2.63,-8.83,-2.31
240,381,407,394,179,-5.37,-7.41,-1.77
244,376,403,393,180,-4.90,-9.26,-0.71
243,372,401,393,181,-2.86,-9.81,-0.08
241,368,397,390,182,-1.45,-10.16,3.49
237,368,394,380,180,-0.24,-10.51,3.80
236,361,391,379,179,0.31,-10.55,1.92
230,364,391,379,174,1.06,-10.98,1.61
228,365,391,378,174,1.06,-10.63,1.92
223,366,392,379,222,1.29,-10.79,1.53
214,364,391,375,185,1.53,-10.79,1.14
213,201,251,235,185,0.98,-10.98,-0.78
214,183,204,199,182,1.02,-10.36,-0.78
214,183,202,196,183,0.63,-10.63,-0.82
214,184,205,196,183,0.67,-10.63,-0.98
