215,195,221,215,193,-0.31,-10.75,0.94
223,201,230,220,202,0.20,-10.55,1.80
239,218,246,235,217,0.04,-10.67,2.00
245,225,252,244,224,-0.63,-10.87,1.69
215,196,223,212,192,-0.47,-10.43,1.73
218,196,225,215,194,-0.55,-10.67,1.61
247,227,260,249,225,-0.55,-10.63,1.45
223,245,299,289,214,-0.75,-10.24,1.73
289,391,422,432,303,-0.20,-10.83,1.26
271,381,419,447,307,-0.20,-10.94,0.63
273,373,417,447,311,-0.16,-10.71,1.18
274,372,415,443,303,-0.12,-10.47,1.02
272,370,414,440,301,-0.16,-10.79,0.82
268,364,407,433,297,-0.31,-10.51,1.26
256,358,402,426,293,-0.12,-10.55,1.06
237,342,389,407,274,-0.08,-10.98,0.78
233,325,234,220,192,-0.12,-10.94,0.51
267,346,239,227,214,0.00,-10.67,-0.12
282,361,251,239,226,0.04,-10.55,-0.31
281,358,248,234,223,0.20,-10.40,-0.04
280,356,247,232,221,0.20,-10.63,0.04
278,354,246,229,219,0.35,-10.75,-0.08
269,351,247,233,220,0.16,-10.51,0.35
257,244,299,297,248,0.75,-10.55,0.63
214,191,331,364,261,-3.14,-10.00,0.94
210,189,346,405,304,-5.92,-8.08,2.20
255,234,409,450,351,-6.90,-7.34,0.51
253,239,411,451,354,-7.88,-6.55,0.24
220,202,391,427,325,-7.37,-6.86,0.39
233,211,401,435,331,-7.49,-7.10,0.51
243,220,331,411,323,-7.18,-7.30,0.27
229,207,226,368,287,-6.94,-7.45,-0.20
227,204,220,368,279,-6.98,-7.06,-0.55
211,183,202,366,270,-7.30,-6.90,-1.02
211,185,204,368,270,-7.22,-6.83,-0.71
209,185,202,364,267,-7.22,-6.94,-0.71
210,185,202,366,268,-7.18,-6.75,-0.47
212,185,205,364,268,-7.45,-7.06,-0.55
217,192,211,261,237,-6.51,-8.28,0.00
218,193,211,216,204,-3.57,-9.45,0.24
228,201,218,229,202,0.04,-10.51,-0.04
212,185,201,194,183,0.98,-10.51,-0.20
212,185,202,191,184,0.98,-10.51,-0.31
212,186,202,244,184,0.55,-10.55,0.20
