224,184,201,226,180,1.33,-10.67,0.94
224,184,201,236,179,1.37,-10.59,1.22
224,184,201,229,179,1.41,-10.63,1.22
224,184,202,235,179,1.41,-10.67,1.10
224,184,202,218,179,1.29,-10.67,1.26
224,184,201,226,180,1.29,-10.63,1.10
224,185,202,316,180,1.33,-10.67,1.14
224,184,201,328,178,1.33,-10.67,1.18
225,185,202,185,179,1.10,-10.67,1.06
250,265,202,199,180,1.33,-10.59,1.29
260,338,202,199,180,1.61,-10.59,1.33
269,341,202,199,179,1.65,-10.67,1.53
290,340,204,199,180,1.77,-10.55,1.37
294,340,204,199,180,1.84,-10.55,1.53
292,337,204,199,180,1.92,-10.55,1.45
289,335,204,199,181,1.88,-10.63,1.41
290,332,204,199,180,1.96,-10.47,1.45
289,331,204,199,180,2.00,-10.59,1.37
288,332,204,199,180,1.88,-10.59,1.49
274,327,203,199,179,1.92,-10.59,1.33
245,193,203,199,180,1.69,-10.63,1.18
229,185,201,182,179,1.57,-10.59,0.98
223,184,202,183,179,1.73,-10.59,0.43
220,182,200,182,178,1.57,-10.55,0.39
221,183,201,183,178,1.53,-10.55,0.12
