217,180,198,187,184,0.43,-10.63,2.04
217,181,199,189,184,0.39,-10.67,1.96
217,180,198,188,184,0.35,-10.75,2.08
219,180,199,191,185,0.27,-10.59,2.04
218,180,199,191,184,0.31,-10.63,2.04
218,180,199,191,184,0.39,-10.67,2.00
217,181,199,194,185,0.39,-10.67,2.12
229,181,210,205,187,0.35,-10.55,2.20
266,183,255,243,193,0.39,-10.63,2.28
298,181,329,338,221,0.35,-10.47,2.12
313,184,374,392,267,0.47,-10.47,2.24
325,250,379,397,270,0.51,-10.75,1.80
326,288,380,394,271,0.67,-10.79,1.73
329,323,377,398,275,0.63,-10.67,1.84
327,322,373,398,275,0.75,-10.75,1.65
328,320,370,394,273,0.63,-10.51,1.65
326,325,377,395,274,0.71,-10.59,1.65
326,318,373,392,272,0.75,-10.75,1.65
326,316,370,392,272,0.63,-10.59,1.61
323,311,367,390,271,0.67,-10.55,1.69
327,307,372,390,270,0.75,-10.59,1.65
322,294,361,379,263,0.71,-10.59,1.77
260,207,309,335,238,0.67,-10.47,1.65
227,194,244,245,202,0.75,-10.55,1.29
220,184,205,196,189,0.39,-10.67,1.69
