230,192,187,182,192,-0.47,-10.40,0.63
230,177,201,195,191,-0.39,-10.36,0.71
229,191,196,187,194,-0.43,-10.47,1.33
235,172,211,196,192,-0.75,-10.04,0.47
234,177,208,194,188,-0.04,-10.51,1.22
227,180,231,244,207,-0.75,-10.83,1.73
237,188,263,331,271,-0.47,-11.06,2.16
239,179,276,426,346,0.24,-10.59,-0.16
248,186,231,426,351,-0.43,-10.32,0.51
272,185,205,408,329,-0.08,-10.51,0.16
277,184,202,415,327,0.47,-10.71,-0.16
268,191,199,410,320,0.00,-10.83,0.12
249,184,208,401,326,0.75,-10.55,-0.59
263,170,200,399,321,0.43,-10.28,-0.82
259,177,206,402,316,0.20,-10.47,-0.78
249,180,205,394,313,0.00,-10.94,0.67
251,184,193,374,319,0.47,-10.75,0.16
247,182,201,384,316,0.39,-10.59,-0.20
237,175,205,372,298,0.35,-10.67,0.51
237,179,193,247,251,-0.51,-10.67,0.27
219,185,203,172,203,-0.20,-10.87,0.51
237,179,202,175,186,-0.16,-10.87,1.41
231,193,200,176,186,0.27,-10.71,1.29
225,191,203,180,183,0.27,-10.63,0.47
236,188,203,186,198,0.00,-10.47,0.20
