210,195,223,218,192,0.94,-10.83,-1.10
209,195,222,216,191,1.41,-10.63,-0.20
209,195,222,215,191,0.16,-10.32,1.06
209,195,221,215,202,0.35,-10.59,0.27
209,195,221,215,203,0.67,-10.67,0.35
209,194,221,215,214,0.51,-10.83,0.20
209,194,221,214,210,0.27,-10.79,0.39
209,194,220,214,212,0.43,-10.71,0.31
212,195,220,212,207,0.43,-10.59,0.47
222,195,218,209,205,0.86,-10.63,0.39
232,195,217,207,200,0.63,-10.63,-0.04
247,196,215,206,201,1.02,-10.67,0.00
249,196,215,206,202,1.02,-10.63,0.12
247,195,215,206,196,1.02,-10.67,0.12
246,195,214,205,197,1.02,-10.75,0.04
244,195,214,205,198,1.14,-10.63,0.12
222,194,214,205,198,0.90,-10.59,0.08
213,193,214,205,197,0.82,-10.75,0.00
210,193,214,204,197,0.86,-10.63,0.00
209,193,214,204,197,0.71,-10.75,-0.08
209,192,214,204,199,0.51,-10.63,0.12
210,192,213,204,196,0.47,-10.71,-0.04
209,192,214,204,199,0.51,-10.63,0.12
210,192,213,204,196,0.47,-10.71,-0.04
210,192,213,204,196,0.47,-10.71,-0.04
