224,182,202,192,190,-0.31,-10.55,0.59
226,184,202,193,192,-0.16,-10.55,0.55
227,184,202,193,192,-0.24,-10.63,0.43
224,183,203,196,191,-0.27,-10.47,0.51
227,184,202,194,191,-0.35,-10.51,0.43
224,184,204,194,190,-0.35,-10.51,0.39
226,189,206,194,189,-0.51,-10.55,0.35
230,208,214,202,191,-0.31,-10.36,0.16
257,292,217,205,190,-0.43,-10.40,-0.24
298,351,214,202,188,-0.24,-10.32,-0.71
319,380,208,194,186,-0.39,-10.36,-0.94
328,389,205,258,188,-0.04,-10.28,-0.98
327,388,204,191,186,-0.04,-10.32,-0.90
324,381,203,189,187,0.00,-10.32,-0.78
320,376,201,189,187,-0.04,-10.28,-0.90
322,378,201,260,186,0.00,-10.40,-0.86
323,379,201,187,186,0.08,-10.36,-0.90
318,373,201,189,186,-0.12,-10.36,-0.94
296,357,203,191,186,0.08,-10.28,-0.82
254,290,202,189,185,0.00,-10.32,-0.78
242,199,203,191,189,0.00,-10.43,-0.75
230,186,201,190,188,0.04,-10.32,-0.71
226,182,199,189,187,-0.04,-10.47,-0.59
224,181,200,189,188,0.00,-10.43,-0.47
223,181,201,190,187,-0.12,-10.51,-0.35
