236,182,206,192,198,-0.51,-10.55,0.31
235,182,202,194,197,-0.47,-10.51,0.12
239,182,201,202,193,-0.43,-10.47,0.27
236,181,200,195,197,-0.55,-10.59,0.24
236,183,201,195,197,-0.43,-10.51,0.27
235,181,199,195,196,-0.63,-10.43,0.12
238,183,202,226,210,-1.92,-9.49,-0.20
256,184,203,299,277,-4.04,-9.26,-1.53
261,180,202,383,309,-4.43,-9.02,-1.96
258,179,201,381,304,-5.57,-7.37,-2.31
263,179,199,379,301,-6.47,-6.55,-2.82
270,179,199,381,301,-6.63,-5.06,-4.39
270,178,199,381,302,-6.71,-5.37,-4.04
267,178,199,380,299,-6.83,-5.14,-4.12
267,177,198,376,297,-6.75,-5.14,-4.08
266,178,198,376,296,-6.63,-5.14,-4.24
267,179,199,377,295,-6.59,-5.73,-3.73
263,178,199,362,288,-5.88,-7.06,-2.39
254,181,200,258,240,-3.49,-9.65,-1.61
240,181,199,207,199,-1.92,-9.45,-0.78
235,180,198,194,190,-0.90,-10.51,-0.35
231,179,196,188,185,-0.43,-10.51,-0.08
230,180,196,188,185,-0.08,-10.47,0.24
231,180,196,189,187,-0.35,-10.55,-0.16
227,179,196,188,187,-0.27,-10.51,-0.16
