213,185,210,201,181,0.63,-10.67,0.90
213,186,210,201,183,0.59,-10.75,0.31
213,187,210,201,188,0.67,-10.67,0.78
212,187,210,201,188,0.59,-10.71,0.59
212,186,211,200,177,0.43,-10.71,0.71
212,186,219,209,1023,0.35,-10.79,0.67
212,192,227,216,208,0.31,-10.67,0.82
215,233,267,262,250,0.16,-10.40,1.29
215,286,331,323,295,0.27,-10.90,1.14
214,300,341,324,297,0.47,-10.90,1.49
221,327,370,360,303,0.71,-10.51,1.65
222,328,371,379,318,-0.04,-10.79,1.65
222,325,377,374,315,0.71,-10.63,1.65
220,321,375,367,311,0.78,-10.67,1.49
219,319,359,363,309,0.75,-10.79,1.37
217,306,348,348,298,0.75,-10.63,1.65
210,224,292,281,243,0.55,-10.59,0.90
210,206,248,232,217,0.43,-10.79,0.51
212,191,218,206,185,0.39,-10.59,0.16
213,186,205,197,181,0.39,-10.75,-0.20
212,182,202,192,219,0.47,-10.67,-0.20
212,185,204,192,233,0.35,-10.63,-0.04
211,183,203,191,208,0.27,-10.59,0.16
211,181,203,192,183,0.47,-10.63,-0.20
212,183,204,192,180,0.39,-10.67,-0.35
